idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
483, Student Members,Student Members,0.0008494853973388,0.8265390396118164,1.0,1.0,1.0,What type of Royal Institute members are not able to use the organization's acronym after their names?
484, Jerusalem,Jerusalem,0.0008471012115478,0.563112735748291,1.0,1.0,1.0,Which city had the highest percentage of mosaic covered churches?
485, The evacuation tube in the stem is sealed by a flame.,by a flame,0.0008490085601806,3.426140546798706,0.5074645280838013,0.4285714285714285,0.4285714285714285,How is the evacuation tube sealed?
486, 1 to 2 hours.,1 to 2 hours,0.0008506774902343,2.125384569168091,0.956789493560791,1.0,1.0,How long does the mashing step in the brewing process last?
487, Electro-Dynamic Light Company,Electro-Dynamic Light Company,0.0008444786071777,1.6068401336669922,1.0,1.0,1.0,"Which company was organized first, Electro-Dynamic Light Company or United States Electric Lighting Company?"
488, The Monmouth Rebellion.,Monmouth Rebellion was played out in Somerset and neighbouring Dorset,0.0008461475372314,1.6026732921600342,0.6876421570777893,0.3076923076923076,0.3076923076923076,What rebellion took place in Somerset in 1685 
489, Air conditioning systems.,a building's air conditioning system,0.0008432865142822,1.3452367782592771,0.8241316080093384,0.6666666666666666,0.6666666666666666,What appliance requires more energy due to the use of incandescent lighting?
490, Theodore Metochites,Theodore Metochites,0.0008482933044433,1.3419461250305176,1.0000001192092896,1.0,1.0,Who commissioned the mosaics at naos?
491," The strategic purpose to settle the area of Somerset was due to its geographical features, such as river crossings and valleys in ranges of hills, which made it an important location for trade and commerce.","strategic importance in relation to geographical features, such as river crossings or valleys in ranges of hills",0.000885009765625,10.201768398284912,0.7061076760292053,0.5384615384615384,0.5,What was the strategic purpose to settle this area 
492, Brewing.,brewing,0.0008497238159179,0.8206419944763184,0.9152350425720216,1.0,1.0,What is the term used to describe the making beer?
493, 1761,1761,0.0008313655853271,1.0812134742736816,1.0000001192092896,1.0,1.0,When was the Third Battle of Panipat?
494, 2004,2004,0.0008492469787597,1.0863711833953855,1.0,1.0,1.0,When did India and Pakistan begin serious peace talks?
495, 44.5% achieved 5 grades A-C including English and Maths.,"In 2006, 5,900 pupils in Somerset sat GCSE examinations, with 44.5% achieving 5 grades A-C including English and Maths (compared to 45.8% for England).",0.0008561611175537,4.46982741355896,0.652644157409668,0.5641025641025641,0.5641025641025641,In 2006 Somerset students performed how well compared to England as a whole 
496, The Victoria and Albert Museum (V&A) in the V&A + RIBA Architecture Gallery.,Victoria and Albert Museum,0.0008478164672851,5.508627653121948,0.7483869791030884,0.4444444444444445,0.4444444444444445,In what institution are some materials from the RIBA collection located?
497, 1721,1721,0.0008559226989746,1.0829761028289795,1.0,1.0,1.0,In what year was Russia declared an empire?
498, Wheat and cotton.,Wheat and cotton,0.0008444786071777,1.340846300125122,0.9804730415344238,1.0,1.0,What are Punjab's largest crops?
499," A slower-evaporating filament enables a more efficient light source, allowing the filament to run hotter and produce more light while reducing the rate of evaporation, which increases the filament's lifespan.",more efficient light source,0.0008604526519775,10.204250812530518,0.4800719618797302,0.2222222222222222,0.2222222222222222,What positive effects does a slower-evaporating filament enable?
