idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
474, Oklahoma ranks 17th in per-capita spending on the arts.,17th,0.0668520927429199,21.66306161880493,0.2153429687023162,0.1818181818181818,0.1818181818181818,At what Augusta hole was the Eisenhower Pine located?,0
475, Ground Control-led Interception (GCI) system.,Ground Control-led Interception,0.0920295715332031,21.080809593200684,0.8493425846099854,0.8,0.8,Gunlaying radar and RAF controls combined to create what system?,1
476, Both county and municipal governments in Oklahoma can collect taxes.,Both county and municipal governments,0.0918474197387695,21.00926232337952,0.4742781221866607,0.6666666666666666,0.6666666666666666,Who can hold elections in Oklahoma?,0
477, Three to four million psychiatric patients.,three to four,0.3111040592193603,20.21043825149536,0.4162616729736328,0.6666666666666666,0.6666666666666666,Psychiatrists believe in 1938  that mental trauma could reach how many millions?,1
478, The Tulsa Shock.,Dallas Wings,0.0702202320098877,19.606428623199463,0.3040526509284973,0.0,0.0,What was Oklahoma's WNBA team renamed to when it moved?,0
479," The government refused to allow the London Underground stations to be used as shelters because they feared that occupants might refuse to leave to return to work, or that anti-war sentiment would develop in large groups.",interfere with commuter and troop travel,0.0721783638000488,26.98829913139344,0.2217078506946563,0.0,0.0,Why did the government refuse to allow the London Underground stations to be used as shelters?,0
480, The Luftwaffe staff disagreed on tactics rather than strategy.,tactics,0.0749835968017578,21.157994985580444,0.4999192357063293,0.1999999999999999,0.1999999999999999,What disagreements did the  Luftwaffe staff center around?,1
481," The ""wheel of emotions""",wheel of emotions,0.070817232131958,19.942970752716064,0.9614665508270264,0.8571428571428571,0.8571428571428571,What is the name of the theory Plutchik created?,1
482, The Glass Mountains in Oklahoma.,Glass Mountains,0.0783538818359375,20.021231651306152,0.7650584578514099,0.5714285714285715,0.5714285714285715,What is an example of a mesa range?,1
483, Aristotle,Aristotle,0.080895185470581,19.029545783996586,1.0,1.0,1.0,The study of the humanities at the end of the early modern period replaced the study of the work of what individual?,1
484, 644 tonnes.,644,0.0745062828063964,19.613605260849,0.5265165567398071,0.6666666666666666,0.6666666666666666,As technology increased what was the amount of bombs that could be dropped in 1937 per day? ,0
485," The only consideration for being listed as endangered under the Endangered Species Act is the biological status of the species, based solely on the best scientific and commercial data available.",the biological status of the species,0.3181049823760986,25.520620346069336,0.5737631320953369,0.3333333333333333,0.3333333333333333,"Because of the change to the Endangered Species Act in 1982, what is the only consideration for being listed as endangered?",1
486," Tulsa, Oklahoma.",Tulsa,0.0689697265625,19.52408242225647,0.8989272117614746,0.6666666666666666,0.6666666666666666,Where is the furthest-inland oceangoing port in the US?,1
487, Current research attempts to explain the neural mechanisms of emotion.,neurobiology,0.0810239315032959,21.093910932540894,0.4270261228084564,0.0,0.0,"Along with the experience, function and origin of emotion, what aspect of emotion does current research attempt to explain?",1
488, Oklahoma City,Oklahoma City,0.0786452293395996,19.191612720489506,0.9999999403953552,1.0,1.0,What is Oklahoma's largest city?,1
489, Al Gore in 2000.,Al Gore,0.077634572982788,20.24771523475647,0.8557454347610474,0.6666666666666666,0.6666666666666666,Which 2000 presidential candidate was a former US Senator from Tennessee?,1
490, Capture.,capture,0.081838846206665,19.22851181030273,0.9047815799713136,1.0,1.0,What did German crew members face if they were shot down over Britain?,1
491, The limbic system.,nervous,0.0782876014709472,19.752455234527588,0.315442144870758,0.0,0.0,Sweating is a product of the arousal of what system?,0
492, The Governor of Oklahoma is responsible for submitting the state budget.,the Executive branch,0.0731170177459716,21.19752287864685,0.2941498756408691,0.1428571428571428,0.1428571428571428,Who is responsible for enforcing Oklahoma's laws?,0
493, Darwin believed emotions developed through natural selection.,natural selection,0.0745937824249267,20.43429017066956,0.5801419019699097,0.4444444444444445,0.4444444444444445,"While evolutionary ideas were accepted by German biologists, what was not?",0
494, 800,200,0.0687272548675537,19.2272789478302,0.6717256307601929,0.0,0.0,How many years before Eisenhower's command had a non-Briton commanded Gibraltar?,0
495," Thomas Alderson, the first recipient of the George Cross.","Thomas Alderson, the first recipient of the George Cross, John Cormack, who survived eight days trapped beneath rubble on Clydeside",0.0807940959930419,21.28078532218933,0.7084997296333313,0.6206896551724138,0.6206896551724138,What is one of the notable recordings included?,1
496, Alligators and crocodiles.,alligators and crocodiles,0.0852408409118652,20.179680347442627,0.989067554473877,1.0,1.0,"What two reptiles were particularly of interest for the inclusion of ""reptiles"" in the Endangered Species Conservation Act?",1
497," The James-Lange theory states that emotions are caused by physiological responses, not the other way around.",bodily states,0.0877397060394287,22.9279899597168,0.2248085588216781,0.1052631578947368,0.1052631578947368,"In the James-Lange theory, what causes emotions?",1
498," The Endangered Species Act prohibited interstate and foreign transactions for listed species, but allowed listed species to be shipped across state lines as long as they were not sold, creating a loophole in the law that was exploited in the exotic pet trade.",The act did not address the commerce in endangered species and parts,0.0825424194335937,28.47717523574829,0.6610872149467468,0.2909090909090909,0.1818181818181818,How did the Endangered Species Act impact wildlife commerce?,0
499," 80,000 people.","80,000",0.0863809585571289,20.019710540771484,0.7265750765800476,0.8,0.8,How many Japanese soldiers were mobilized to capture the Chinese airfields and railroads in West Hunan?,1
